folder;frame_nr;snout_x;snout_y;ear_x;ear_y;withers_x;withers_y;croup_x;croup_y;shoulder_x;shoulder_y;elbow_x;elbow_y;carpal_x;carpal_y;ankle_x;ankle_y;hoof_x;hoof_y
D:/Falk/19_zebra_video/frames_ep3;23;338.98684456094475;651.3479867776233;397.74224750335475;498.5064149152035;706.6739839953724;473.27542527442307;906.7471601021055;461.14514179327864;568.807747410195;611.0754456202236;632.5478967804426;642.1289713319534;614.9300628205972;783.1652002129025;600.872975187888;875.9402155788755;550.78378101514;910.9273128782701
D:/Falk/19_zebra_video/frames_ep3;24;341.8981125964194;657.1705228485727;396.2866134856174;503.3585283076613;707.1591953346182;474.24584795291463;914.0253301907921;463.08598715026176;568.3225360709492;611.5606569594694;635.4591648159171;642.1289713319534;625.7956051607562;784.8368221113885;615.917572274262;877.6118374773615;562.9030397791635;913.434745725999
D:/Falk/19_zebra_video/frames_ep3;25;344.3241692926483;663.9634815980135;395.80140214637163;505.29937366464435;708.1296180131097;474.7310592921604;918.3922322440042;463.08598715026176;571.7190154456697;607.6789662455033;638.3704328513918;640.673337314216;634.9895256024292;783.1652002129025;630.126358411393;879.2834593758475;581.2908806625095;914.6884621498635
D:/Falk/19_zebra_video/frames_ep3;26;345.77980331038566;669.300806329717;397.74224750335475;510.6366983963479;710.0704633700929;474.7310592921604;922.7591342972162;462.600775811016;575.6007061596359;607.6789662455033;643.2225462438496;642.1289713319534;646.6908788918312;782.747294738281;646.00676644701;878.865553901226;597.1712886981265;914.270556675242
D:/Falk/19_zebra_video/frames_ep3;27;346.26501464963144;672.2120743651917;398.7126701818463;514.5183891103142;716.8634221195338;475.2162706314062;926.1556136719366;462.600775811016;583.8492989268141;608.6493889239947;650.9859276717821;639.7029146357245;655.8847993335041;780.6577673651735;658.1260252110335;877.19393200274;610.5442638860145;914.270556675242
D:/Falk/19_zebra_video/frames_ep3;28;349.1762826851061;677.5493990968953;399.19788152109203;517.9148684850345;720.2599014942542;474.24584795291463;928.5816703681655;462.600775811016;589.6718349977634;607.6789662455033;654.8676183857483;637.7620692787414;666.3324361990417;778.1503345174445;671.4990003989215;875.1044046296325;622.663522650038;913.0168402513775
D:/Falk/19_zebra_video/frames_ep3;29;352.0875507205807;683.8571465070904;398.2274588426005;522.2817705382465;722.2007468512373;471.33457991743995;931.978149742886;464.5416211679991;590.642257676255;606.2233322277659;658.7493090997144;636.7916466002498;678.0337894884436;775.224996195094;686.5435974852954;870.9253498834175;634.36487593944;913.434745725999
D:/Falk/19_zebra_video/frames_ep3;30;355.9692414345469;688.2240485603023;400.1683041995836;525.1930385737212;724.1415922082205;468.9085232212111;936.345051796098;467.4528892034738;593.0683143724839;603.797275531537;659.719731778206;636.7916466002498;690.1530482524672;772.2996578727435;700.7523836224264;868.83582251031;650.6631894496784;915.1063676244851
D:/Falk/19_zebra_video/frames_ep3;31;356.4544527737927;686.2832032033193;400.1683041995836;523.2521932167381;724.6268035474662;467.93810054271955;937.3154744745895;465.99725518573644;594.5239483902212;604.7676982100286;664.086633831418;636.306435261004;698.0932522702756;771.881752398122;717.0506971326649;869.2537279849315;670.3047467568889;913.0168402513775
D:/Falk/19_zebra_video/frames_ep3;32;356.4544527737927;681.4310898108615;403.56478357430404;522.7669818774923;726.0824375652036;468.42331188196533;939.2563198315726;466.4824665249822;600.3464844611706;606.7085435670117;669.9091699023674;637.7620692787414;707.2871727119486;771.4638469235006;732.9311051682819;867.5821060864455;688.6925876402349;915.5242730991065
D:/Falk/19_zebra_video/frames_ep3;33;355.48403009530114;675.1233424006664;406.4760516097787;519.8557138420176;729.9641282791697;468.9085232212111;943.6232218847846;464.5416211679991;606.6542318713656;610.5902342809778;675.7317059733167;637.7620692787414;718.1527150521076;770.6280359742575;747.1398913054129;865.9104841879596;701.2297518788799;914.6884621498635
D:/Falk/19_zebra_video/frames_ep3;34;354.99881875605536;667.3599609727339;406.9612629490245;515.4888117888056;730.9345509576613;467.93810054271955;945.5640672417677;463.08598715026176;611.5063452638234;612.5310796379609;681.0690307050202;637.2768579394956;728.6003519176452;768.9564140757716;759.6770555440578;863.820956814852;717.1101599144969;914.270556675242
D:/Falk/19_zebra_video/frames_ep3;35;355.9692414345469;662.9930589195219;410.3577423237449;510.15148705710214;732.3901849753986;467.93810054271955;945.5640672417677;464.0564098287533;615.8732473170354;614.4719249949441;687.8619894544611;637.7620692787414;739.0479887831826;767.7026976519071;772.2142197827029;864.2388622894736;732.9905679501139;915.942178573728
D:/Falk/19_zebra_video/frames_ep3;36;354.5136074168096;660.567002223293;412.7837990199738;505.78458500389013;735.3014530108733;467.93810054271955;947.019701259505;465.0268325072449;620.7253607094932;614.4719249949441;692.7141028469189;639.7029146357245;747.8240037502342;767.7026976519071;784.7513840213478;862.5672403909875;748.0351650364879;918.0317059468356
D:/Falk/19_zebra_video/frames_ep3;37;354.5136074168096;656.2001001700811;415.6950670554485;503.3585283076613;738.212721046348;469.87894589970267;948.960546616488;465.51204384649066;622.6662060664763;614.9571363341898;693.6845255254104;640.1881259749703;756.1821132426642;769.7922250250145;796.4527373107499;862.9851458656091;764.7513840213478;919.7033278453216
D:/Falk/19_zebra_video/frames_ep3;38;357.42487545228425;651.3479867776233;417.6359124124316;501.90289428992395;738.6979323855937;471.81979125668573;949.9309692949796;464.5416211679991;625.577474101951;618.8388270481561;698.0514275786225;642.1289713319534;763.7044117858511;769.7922250250145;805.6466577524229;862.9851458656091;780.2138865823433;921.792855218429
D:/Falk/19_zebra_video/frames_ep3;39;358.8805094700216;649.892352759886;419.5767577694147;500.4472602721866;739.6683550640853;472.7902139351773;950.4161806342254;462.600775811016;629.4591648159172;622.2353064228764;699.9922729356056;644.0698166889365;763.7044117858511;773.1354688219865;810.2436179732595;863.4030513402306;796.5122000925818;924.300288066158
D:/Falk/19_zebra_video/frames_ep3;40;361.79177750549627;650.3775640991317;421.5176031263978;499.96204893294083;740.6387777425768;473.76063661366885;950.4161806342254;461.14514179327864;630.4295874944088;623.205729101368;699.021850257114;641.6437599927076;743.2270435293976;786.090538535253;798.9601701584788;862.9851458656091;814.4821355013063;923.8823825915365
D:/Falk/19_zebra_video/frames_ep3;41;367.12910223719985;654.259254813098;422.9732371441351;500.9324716114324;741.1239890818226;472.7902139351773;951.8718146519627;460.65993045403286;636.252123565358;624.1761517798595;702.9035409710801;643.0993940104449;714.8094712551356;792.3591206545755;778.4828019020254;859.2239965940155;818.6611902475213;914.270556675242
D:/Falk/19_zebra_video/frames_ep3;42;371.0107929511661;657.6557341878183;429.28098455433025;504.3289509861528;744.0352571172973;471.81979125668573;955.2682940266832;459.68950777554136;636.7373349046038;624.6613631191053;703.3887523103259;645.0402393674281;685.9739935062521;792.777026129197;747.5577967800343;859.641902068637;801.1091603134183;897.5543376903821
D:/Falk/19_zebra_video/frames_ep3;43;372.9516383081491;661.0522135625388;429.766195893576;506.2697963431359;745.4908911350346;472.3050025959315;957.6943507229121;461.14514179327864;628.4887421374257;622.7205177621222;696.5957935608851;648.9219300813943;652.9594610111537;787.3442549591175;714.1253588103143;854.2091308985575;766.8409113944554;891.7036610456811
D:/Falk/19_zebra_video/frames_ep3;44;377.3185403613611;664.4486929372592;429.28098455433025;511.1219097355937;748.4021591705092;472.7902139351773;959.1499847406494;462.1155644717702;623.6366287449679;620.2944610658933;691.7436801684273;651.3479867776231;626.2135106353777;776.8966180935801;681.5287317898374;846.2689268807491;724.6324584576839;895.046904842653
D:/Falk/19_zebra_video/frames_ep3;45;380.71501973608156;669.300806329717;429.766195893576;515.4888117888056;751.7986385452297;472.7902139351773;960.6056187583868;464.0564098287533;623.1514174057221;616.897981691173;690.28804615069;645.5254507066738;607.4077642774103;761.8520210072061;648.0962938201175;838.3287228629406;680.3344781478049;897.9722431650036
D:/Falk/19_zebra_video/frames_ep3;46;384.5967104500478;674.6381310614206;429.28098455433025;518.8852911635261;752.7690612237212;472.3050025959315;962.5464641153699;465.51204384649066;619.7549380310016;611.0754456202236;684.9507214189864;642.1289713319534;589.8557343433072;751.82228961629;613.410139426533;836.239195489833;627.6783883454959;898.8080541142466
D:/Falk/19_zebra_video/frames_ep3;47;389.4488238425056;679.9754557931242;429.28098455433025;522.7669818774923;754.2246952414586;471.33457991743995;964.487309472353;468.9085232212111;613.9324019600523;606.7085435670117;681.0690307050202;640.673337314216;581.0797193762558;743.8820855984816;583.7388507284065;832.895951692861;574.186487593944;898.8080541142466
D:/Falk/19_zebra_video/frames_ep3;48;390.9044578602429;684.3423578463362;428.79577321508447;524.7078272344754;752.2838498844754;471.33457991743995;959.1499847406494;468.42331188196533;610.5359225853318;604.2824868707828;679.6133966872828;640.673337314216;576.4827591554192;743.0462746492385;552.3959401317941;831.6422352689965;525.2915470632286;896.3006212665175
D:/Falk/19_zebra_video/frames_ep3;49;382.6558650930647;679.0050331146326;427.8253505365929;521.311347859755;749.8577931882465;470.8493685781942;957.2091393836663;466.967677864228;609.5654999068403;608.164177584749;677.187339991054;643.5846053496907;573.9753263076902;754.329722464019;535.6797211469341;841.254061185291;497.29188026358804;899.2259595888681
D:/Falk/19_zebra_video/frames_ep3;50;374.8924836651322;673.667708382929;428.3105618758387;516.944445806543;747.9169478312634;470.8493685781942;956.2387167051747;465.99725518573644;608.1098658891029;612.5310796379609;675.2464946340709;646.0106620459196;578.1543810539051;770.2101304996361;534.4260047230696;852.11960352545;491.85910909350855;898.8080541142466
D:/Falk/19_zebra_video/frames_ep3;51;372.4664269689034;667.8451723119797;429.766195893576;512.577543753331;745.4908911350346;470.36415723894845;954.7830826874374;464.0564098287533;602.7725411573995;613.5015023164525;670.8795925808589;646.0106620459196;589.0199233940641;778.5682399920661;552.8138456064155;859.2239965940155;502.72465143366753;900.0617705381111
D:/Falk/19_zebra_video/frames_ep3;52;368.0995249156914;663.9634815980135;430.2514072328218;507.72543036087325;744.0352571172973;469.87894589970267;954.2978713481916;463.57119848950754;599.376061782679;609.1346002632405;662.1457884744349;641.1585486534618;601.9749931073306;781.4935783144165;567.440537218168;862.1493349163661;515.6797211469341;898.3901486396251
D:/Falk/19_zebra_video/frames_ep3;53;367.12910223719985;660.0817908840472;431.22182991131336;508.6958530393648;743.5500457780515;470.36415723894845;953.3274486697001;463.08598715026176;596.4647937472043;604.7676982100286;664.5718451706638;640.673337314216;613.2584409221112;782.3293892636596;578.3060795583269;865.492578713338;529.8885072840651;899.6438650634896
D:/Falk/19_zebra_video/frames_ep3;54;363.7326228624794;657.1705228485727;429.28098455433025;507.24021902162747;742.57962309956;470.36415723894845;949.9309692949796;463.57119848950754;602.7725411573995;604.7676982100286;668.9387472238758;638.2472806179871;622.4523613637841;782.3293892636596;596.2760149670514;865.9104841879596;542.0077660480886;898.3901486396251
D:/Falk/19_zebra_video/frames_ep3;55;363.2474115232336;657.6557341878183;427.8253505365929;508.6958530393648;741.1239890818226;471.33457991743995;948.960546616488;462.1155644717702;606.6542318713656;608.164177584749;673.7908606163336;639.2177032964787;634.1537146531862;781.911483789038;612.1564230026685;870.507444408796;557.0523631344624;900.897581487354
D:/Falk/19_zebra_video/frames_ep3;56;365.1882568802167;662.5078475802761;425.399293840364;509.1810643786106;740.1535664033311;471.33457991743995;948.960546616488;460.65993045403286;608.1098658891029;609.6198116024863;673.3056492770878;639.7029146357245;643.7655405694807;782.3293892636596;626.783114614421;871.3432553580391;568.3358109492431;902.5692033858401
D:/Falk/19_zebra_video/frames_ep3;57;369.06994759418296;667.8451723119797;423.94365982262667;510.6366983963479;742.57962309956;470.36415723894845;948.960546616488;459.68950777554136;608.1098658891029;608.6493889239947;673.3056492770878;638.7324919572329;654.2131774350182;781.0756728397951;640.991900751552;873.4327827311465;582.1266916117524;903.405014335083
D:/Falk/19_zebra_video/frames_ep3;58;373.43684964739487;671.2416516867002;424.91408250111823;511.6071210748395;745.4908911350346;468.9085232212111;954.2978713481916;458.7190850970498;609.0802885675945;605.7381208885201;673.3056492770878;637.2768579394956;666.3324361990417;778.5682399920661;656.4544033125475;874.2685936803896;597.1712886981265;905.076636233569
D:/Falk/19_zebra_video/frames_ep3;59;375.86290634362376;675.1233424006664;426.36971651885557;513.0627550925768;746.946525152772;470.36415723894845;957.2091393836663;459.68950777554136;609.0802885675945;604.2824868707828;673.7908606163336;636.306435261004;673.0189237929857;777.732429042823;671.9169058735429;873.0148772565251;611.3800748352575;908.0019745559196
D:/Falk/19_zebra_video/frames_ep3;60;377.3185403613611;678.0346104361411;426.85492785810135;515.0036004495598;748.4021591705092;469.87894589970267;957.2091393836663;460.17471911478714;609.0802885675945;604.7676982100286;678.6429740087913;636.7916466002498;684.3023716077662;774.389185245851;681.946637264459;871.3432553580391;623.9172390739025;906.7482581320551
D:/Falk/19_zebra_video/frames_ep3;61;378.28896303985266;682.4015124893531;426.85492785810135;517.9148684850345;749.8577931882465;469.3937345604569;957.6943507229121;462.600775811016;615.8732473170354;608.6493889239947;682.5246647227575;634.8508012432667;691.4067646763317;774.8070907204725;696.1554234015899;870.9253498834175;641.887174482627;908.4198800305411
D:/Falk/19_zebra_video/frames_ep3;62;377.3185403613611;687.2536258818109;424.91408250111823;521.7965591990007;751.7986385452297;467.93810054271955;957.2091393836663;465.51204384649066;619.2697266917559;606.7085435670117;683.9802987404948;633.3951672255293;699.3469686941401;773.553374296608;708.2746821656135;870.0895389341745;654.8422441958935;908.0019745559196
D:/Falk/19_zebra_video/frames_ep3;63;379.74459705759;691.6205279350228;422.9732371441351;525.1930385737212;752.2838498844754;467.4528892034738;960.120407419141;467.93810054271955;619.2697266917559;606.2233322277659;684.4655100797406;633.3951672255293;707.7050781865701;771.881752398122;718.3044135565294;870.507444408796;666.961502959917;908.0019745559196
D:/Falk/19_zebra_video/frames_ep3;64;380.71501973608156;692.5909506135143;421.032391787152;527.6190952699501;751.7986385452297;466.4824665249822;961.5760414368783;470.8493685781942;619.7549380310016;605.7381208885201;686.4063554367237;634.3655899040209;718.9885260013507;769.374319550393;730.0057668459315;868.83582251031;679.4986671985619;908.4198800305411
D:/Falk/19_zebra_video/frames_ep3;65;377.3185403613611;688.2240485603023;418.1211237516774;526.1634612522128;749.3725818490008;468.42331188196533;956.7239280444205;469.87894589970267;620.2401493702474;605.7381208885201;686.8915667759695;639.2177032964787;726.0929190699162;767.7026976519071;741.2892146607119;867.5821060864455;693.2895478610714;912.1810293021346
D:/Falk/19_zebra_video/frames_ep3;66;376.34811768286954;681.9163011501073;419.5767577694147;522.7669818774923;747.9169478312634;468.9085232212111;957.2091393836663;467.93810054271955;622.1809947272305;611.5606569594694;689.8028348114442;639.2177032964787;734.8689340369676;767.7026976519071;757.1696226963288;868.83582251031;705.4088066250949;913.8526512006206
D:/Falk/19_zebra_video/frames_ep3;67;372.9516383081491;678.0346104361411;420.54718044790627;521.311347859755;745.9761024742804;469.87894589970267;956.2387167051747;466.4824665249822;622.1809947272305;614.4719249949441;692.7141028469189;638.7324919572329;742.3912325801546;769.374319550393;769.2888814603523;866.328389662581;721.2892146607119;911.763123827513
D:/Falk/19_zebra_video/frames_ep3;68;371.49600429041186;672.6972857044375;421.032391787152;518.4000798242803;744.5204684565431;470.36415723894845;956.2387167051747;467.4528892034738;623.6366287449679;617.8684043696645;695.1401595431478;636.7916466002498;750.3314365979631;769.374319550393;779.3186128512684;866.7462951372025;734.2442843739784;913.8526512006206
D:/Falk/19_zebra_video/frames_ep3;69;370.0403702726745;669.300806329717;423.94365982262667;513.5479664318226;743.5500457780515;470.8493685781942;955.2682940266832;468.42331188196533;626.0626854411968;620.2944610658933;698.0514275786225;637.7620692787414;756.1821132426642;769.7922250250145;789.7662497168058;865.492578713338;751.7963143080814;915.942178573728
D:/Falk/19_zebra_video/frames_ep3;70;366.64389089795407;665.9043269549966;424.91408250111823;510.15148705710214;743.5500457780515;470.36415723894845;954.2978713481916;467.93810054271955;629.4591648159172;621.2648837443849;699.5070615963598;640.1881259749703;763.2865063112297;771.045941448879;798.9601701584788;864.6567677640951;765.1692894959693;917.613800472214
D:/Falk/19_zebra_video/frames_ep3;71;362.76220018398783;660.567002223293;425.399293840364;507.72543036087325;742.57962309956;470.8493685781942;950.4161806342254;468.42331188196533;629.4591648159172;623.6909404406138;700.4774842748513;642.1289713319534;764.9581282097156;769.7922250250145;805.6466577524229;862.9851458656091;781.4676030062078;916.7779895229711
D:/Falk/19_zebra_video/frames_ep3;72;362.76220018398783;658.6261568663099;424.42887116187245;507.24021902162747;741.6092004210684;472.3050025959315;949.4457579557338;467.93810054271955;629.944376155163;626.1169971368427;700.4774842748513;642.6141826711992;765.7939391589587;771.045941448879;811.497334397124;861.313523967123;800.6912548387968;919.7033278453216
D:/Falk/19_zebra_video/frames_ep3;73;365.1882568802167;659.5965795448014;423.94365982262667;506.7550076823817;741.1239890818226;473.27542527442307;948.960546616488;465.99725518573644;630.4295874944088;625.1465744583511;700.4774842748513;644.5550280281823;755.3463022934211;777.3145235682016;808.1540906001519;858.3881856447725;811.5567971789558;918.4496114214571
D:/Falk/19_zebra_video/frames_ep3;74;365.6734682194625;660.0817908840472;422.48802580488933;508.6958530393648;740.6387777425768;472.3050025959315;950.4161806342254;466.967677864228;630.4295874944088;624.6613631191053;699.9922729356056;644.5550280281823;729.0182573922666;789.8516878068465;794.3632099376423;860.0598075432586;827.8551106891942;918.8675168960785
D:/Falk/19_zebra_video/frames_ep3;75;368.5847362549372;664.4486929372592;421.032391787152;510.15148705710214;742.0944117603142;469.3937345604569;951.8718146519627;466.4824665249822;630.9147988336546;622.7205177621222;700.4774842748513;645.0402393674281;697.2574413210326;796.120269926169;760.0949610186794;858.3881856447725;823.2581504683578;902.9871088604616
D:/Falk/19_zebra_video/frames_ep3;76;369.55515893342874;666.8747496334881;420.0619691086605;511.1219097355937;742.0944117603142;468.42331188196533;952.3570259912085;466.4824665249822;629.4591648159172;622.7205177621222;697.0810049001309;648.9219300813943;665.4966252497986;792.777026129197;723.7371847266088;850.4479816269641;791.0794289225023;889.1962281979521
D:/Falk/19_zebra_video/frames_ep3;77;369.55515893342874;671.2416516867002;418.60633509092315;515.0036004495598;741.6092004210684;471.81979125668573;952.3570259912085;467.4528892034738;624.1218400842137;623.6909404406138;687.8619894544611;655.7148888308351;628.3030380084851;773.9712797712295;692.3942741299963;840.8361557106696;754.3037471558104;885.4350789263585
D:/Falk/19_zebra_video/frames_ep3;78;368.5847362549372;675.6085537399122;415.6950670554485;516.944445806543;741.6092004210684;472.7902139351773;949.4457579557338;470.36415723894845;616.3584586562812;619.3240383874017;682.5246647227575;651.3479867776231;601.9749931073306;761.8520210072061;655.2006868886829;834.1496681167255;710.0057668459314;878.7485913324147
D:/Falk/19_zebra_video/frames_ep3;79;370.5255816119203;680.9458784716157;411.32816500223646;521.7965591990007;736.2718756893648;471.81979125668573;947.019701259505;471.81979125668573;608.5950772283487;613.9867136556983;677.6725513302998;644.5550280281823;581.0797193762558;750.150667717804;614.2459503757759;829.1348024212675;664.0361646375663;877.0769694339286
D:/Falk/19_zebra_video/frames_ep3;80;370.5255816119203;684.827569185582;408.9021083060076;526.1634612522128;735.786664350119;472.3050025959315;943.1380105455388;474.7310592921604;600.3464844611706;609.1346002632405;670.8795925808589;642.6141826711992;565.1993113406387;741.3746527507526;579.14189050757;824.9557476750526;602.1861543935845;890.0320391471951
D:/Falk/19_zebra_video/frames_ep3;81;368.5847362549372;684.3423578463362;406.4760516097787;527.1338839307043;734.3310303323817;471.81979125668573;940.7119538493099;474.7310592921604;596.4647937472043;609.1346002632405;664.086633831418;644.0698166889365;554.7516744751013;737.613503479159;551.560129182551;829.9706133705106;540.7540496242241;900.0617705381111
D:/Falk/19_zebra_video/frames_ep3;82;363.7326228624794;680.9458784716157;405.50562893128716;525.678249912967;733.3606076538902;471.81979125668573;938.285897153081;471.81979125668573;591.6126803547465;609.6198116024863;658.2640977604686;646.0106620459196;555.1695799497227;749.7327622431826;528.157422603747;840.8361557106696;494.78444741585906;900.0617705381111
