folder;frame_nr;snout_x;snout_y;ear_x;ear_y;withers_x;withers_y;croup_x;croup_y;shoulder_x;shoulder_y;elbow_x;elbow_y;carpal_x;carpal_y;ankle_x;ankle_y;hoof_x;hoof_y
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;51;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;52;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;53;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;54;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;55;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;56;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;57;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;58;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;59;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;60;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;61;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;62;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;63;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;64;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;65;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;66;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;67;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;68;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;69;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;70;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;71;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;72;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;73;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;74;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;75;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;76;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;77;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;78;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;79;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;80;1032.7124474455345;1030.4858198496624;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;81;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;82;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;83;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;84;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;85;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;86;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;87;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;88;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;89;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;90;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;91;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;92;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;93;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;94;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;95;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;96;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;97;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;98;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;99;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;100;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;101;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;102;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;103;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;104;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;105;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;106;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;107;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;108;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;109;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;110;775.71155561218;1044.2761116065742;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;111;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;112;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;113;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;114;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;115;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;116;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;117;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;118;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;119;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;120;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;121;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;122;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;123;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;124;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;125;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;126;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;127;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;128;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;129;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;130;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;131;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;132;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;133;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;134;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;135;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;136;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;137;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;138;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;139;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;140;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;141;573.8718308064722;1022.9638425277107;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;142;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;143;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;144;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;145;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;146;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;147;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;148;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;149;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;150;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;151;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;152;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;153;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;154;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;155;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;156;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;157;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;158;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;159;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;160;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;161;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;162;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;163;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;164;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;165;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;166;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;167;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;168;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;169;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;170;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;171;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;172;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;173;635.301312269079;1027.9784940756786;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;174;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;175;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;176;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;177;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;178;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;179;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;180;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;181;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;182;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;183;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;184;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;185;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;186;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;187;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;188;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;189;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;190;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;191;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;192;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;193;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;194;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;195;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;196;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;197;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;198;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;199;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;200;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;201;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;202;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;203;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;204;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;205;647.8379411389986;1017.9491909797428;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;206;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;207;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;208;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;209;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;210;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;211;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;212;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;213;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;214;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;215;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;216;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;217;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;218;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;219;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;220;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;221;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;222;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;223;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;224;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;225;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;226;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;227;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;228;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;229;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;230;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;231;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;232;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;233;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;234;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;235;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;236;708.0137597146133;995.3832590138873;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;237;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;238;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;239;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;240;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;241;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;242;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;243;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;244;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;245;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;246;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;247;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;248;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;249;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;250;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;251;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;252;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;253;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;254;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;255;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;256;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;257;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;258;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;259;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;260;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;261;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;262;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;263;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;264;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;265;;;;;;;;;;;;;;;;;;
/data/01_kinematics/19_zebra_video/01_tracking/frames_ep2;266;;;;;;;;;;;;;;;;;;
