folder;frame_nr;snout_x;snout_y;ear_x;ear_y;withers_x;withers_y;croup_x;croup_y;shoulder_x;shoulder_y;elbow_x;elbow_y;carpal_x;carpal_y;ankle_x;ankle_y;hoof_x;hoof_y
D:/Falk/19_zebra_video/frames_ep1;0;729.2210436177929;629.10124454199;787.7040073041055;495.32222772230136;1041.8350978184776;474.6488652002988;1254.7527636054424;470.0985876632341;977.1188350340136;594.675011982962;1041.4121891331329;625.7772467108673;1086.060161564626;751.0259898741185;1119.3026641480658;820.8480823677351;1087.1475641774268;869.03788132128
D:/Falk/19_zebra_video/frames_ep1;1;731.0286670883929;624.8834564439233;791.2336057834718;493.3053143055207;1041.3308694642826;474.6488652002988;1254.7527636054424;470.0985876632341;977.1188350340136;594.675011982962;1044.8586703284839;627.1558391890078;1095.6429634353742;752.5390638537103;1131.0207002122593;820.8480823677351;1087.1475641774268;869.03788132128
D:/Falk/19_zebra_video/frames_ep1;2;731.0286670883929;624.8834564439233;795.7716609712284;491.2884008887399;1041.3308694642826;474.6488652002988;1254.7527636054424;470.0985876632341;977.1188350340136;594.675011982962;1047.6158552847646;631.291616623429;1099.6778273809523;756.0695698060913;1138.6029588420315;820.8480823677351;1114.11119847858;872.247837785703
D:/Falk/19_zebra_video/frames_ep1;3;731.0286670883929;625.4859976007899;795.7716609712284;491.2884008887399;1052.9281216107718;477.17000697127474;1254.7527636054424;470.0985876632341;989.7277848639458;596.6924439557512;1051.0623364801158;629.2237279062183;1094.1298894557824;756.5739277992886;1142.7387362764528;817.4016011723841;1134.0129285580026;874.1738116643569
D:/Falk/19_zebra_video/frames_ep1;4;737.0540786570598;624.2809152870566;796.7801176796188;490.2799441803495;1056.457720090138;475.6573219086892;1265.3442814625853;473.1247356224178;994.7713647959184;593.6662959965674;1052.440928958256;627.1558391890078;1073.451211734694;762.1218657244588;1127.5742190169083;816.0230086942436;1145.5687718299255;871.6058464928184
D:/Falk/19_zebra_video/frames_ep1;5;741.2718667551264;627.2936210713899;798.2928027422042;492.2968575971303;1060.4915469236994;474.6488652002988;1272.9096513605446;474.1334516088123;1000.3193027210888;594.675011982962;1056.5767063926774;630.6023203843588;1049.7463860544217;765.6523716768396;1107.5846280838723;821.5373786068053;1157.766606394733;869.6798726141647
D:/Falk/19_zebra_video/frames_ep1;6;749.70744295126;633.9215737969234;803.3350862841562;495.32222772230136;1063.5169170488707;474.6488652002988;1277.953231292517;473.62909361561503;1002.3367346938776;599.2142339217376;1049.6837440019754;638.8738752532013;1023.5197704081633;763.1305817108532;1076.566297325713;818.7801936505244;1137.2228850224255;858.1240293422418
D:/Falk/19_zebra_video/frames_ep1;7;751.51506642186;636.3317384243901;804.8477713467416;498.8518262016676;1067.0465155282368;475.153093554494;1282.99681122449;476.6552415747987;998.8062287414966;599.2142339217376;1050.3730402410456;638.8738752532013;1001.328018707483;755.0608538196968;1050.3730402410454;814.6444162161033;1117.9631462358875;853.6300902920495
D:/Falk/19_zebra_video/frames_ep1;8;756.9379368336602;644.7673146205236;805.3519997009369;503.8941097436195;1070.071885653408;474.6488652002988;1285.014243197279;478.6726735475879;991.7452168367348;595.6837279693566;1050.3730402410456;638.8738752532013;979.640625;738.4170400441866;1024.869079395448;813.2658237379628;1075.591720905504;852.988098999165
D:/Falk/19_zebra_video/frames_ep1;9;761.7582660885935;653.2028908166571;804.8477713467416;511.9617634107424;1073.097255778579;474.1446368461037;1286.527317176871;482.70753749316606;985.18856292517;589.6314320509892;1047.6158552847646;629.2237279062183;966.0229591836736;731.3560281394247;991.0935636810077;809.8193425426118;1044.1341475541585;855.5560641707034
D:/Falk/19_zebra_video/frames_ep1;10;766.578595343527;658.0232200715906;803.3350862841562;518.5167320152798;1075.618397549555;472.6319517835181;1288.0403911564629;486.238043445547;979.1362670068028;585.596568105411;1047.6158552847646;629.2237279062183;953.4140093537416;724.2950162346627;958.007344205638;803.61567639098;1000.4787396380057;861.3339858066648
D:/Falk/19_zebra_video/frames_ep1;11;769.5913011278603;664.0486316402573;803.8393146383514;521.5421021404509;1075.11416919536;475.6573219086892;1286.527317176871;485.2293274591525;972.075255102041;582.0660621530301;1041.4121891331329;633.3595053406395;951.9009353741496;721.7732262686764;933.8819758381808;803.61567639098;962.6012533578141;861.3339858066648
D:/Falk/19_zebra_video/frames_ep1;12;770.193842284727;665.8562551108573;807.8731414719127;524.567472265622;1074.6099408411646;479.18692038805546;1288.0403911564629;484.7249694659552;966.0229591836736;583.5791361326219;1041.4121891331329;633.3595053406395;947.3617134353742;730.8516701462274;914.581681144215;806.3728613472608;922.1558019060842;863.9019509782032
D:/Falk/19_zebra_video/frames_ep1;13;768.386218814127;661.035925855924;811.402739951279;520.0294170778653;1075.618397549555;481.7080621590314;1289.049107142857;484.2206114727579;963.5011692176872;589.6314320509892;1042.1014853722031;642.3203564485523;947.3617134353742;745.9824099421458;909.7566074707238;818.0908974114543;888.772254676085;864.5439422710879
D:/Falk/19_zebra_video/frames_ep1;14;764.7709718729269;657.4206789147239;813.4196533680599;517.0040469526942;1075.11416919536;485.74188899259286;1290.057823129252;482.70753749316606;962.4924532312924;587.1096420850029;1035.8978192205714;640.2524677313415;956.4401573129252;755.0608538196968;916.6495698614258;828.4303409975073;872.72247235397;866.4699161497416
D:/Falk/19_zebra_video/frames_ep1;15;762.9633484023268;654.4079731303905;819.4703936184021;511.9617634107424;1074.6099408411646;488.767259117764;1290.057823129252;483.21189548636335;966.5273171768708;582.5704201462273;1035.8978192205714;640.2524677313415;971.5708971088436;761.6175077312614;938.017753272602;834.6340071491392;877.2164114041623;869.6798726141647
D:/Falk/19_zebra_video/frames_ep1;16;760.5531837748601;647.780020404857;824.0084488061586;507.42370822298574;1074.1057124869694;490.7841725345447;1289.049107142857;482.2031794999688;965.5186011904764;585.596568105411;1031.76204178615;640.9417639704118;984.6842049319728;764.643655690445;954.560863010287;839.4590808226305;893.2661937262773;870.9638551999338
D:/Falk/19_zebra_video/frames_ep1;17;758.1430191473935;640.549526522457;825.5211338687443;506.4152515145954;1072.5930274243838;491.7926292429351;1288.0403911564629;481.1944635135743;966.0229591836736;588.6227160645947;1031.76204178615;640.9417639704118;994.7713647959184;764.1392976972478;967.657491552621;836.7018958663498;907.3900021697384;872.8898290785876
D:/Falk/19_zebra_video/frames_ep1;18;757.5404779905268;639.3444442087235;823.5042204519634;502.8856530352291;1071.0803423617983;491.7926292429351;1286.527317176871;479.1770315407851;969.0491071428572;590.6401480373838;1042.1014853722031;638.8738752532013;1006.8759566326532;765.1480136836424;980.7541200949547;839.4590808226305;920.8718193203151;872.247837785703
D:/Falk/19_zebra_video/frames_ep1;19;756.3353956767935;636.3317384243901;820.9830786809875;500.8687396184484;1072.5930274243838;487.7588024093736;1287.0316751700684;477.159599567996;971.0665391156464;589.127074057792;1042.1014853722031;638.8738752532013;1010.9108205782312;762.626223717656;994.5400448763589;836.7018958663498;937.5635929353148;872.8898290785876
D:/Falk/19_zebra_video/frames_ep1;20;757.5404779905268;637.5368207381235;817.9577085558165;502.38142468103393;1074.1057124869694;483.7249755758121;1289.553465136055;475.1421675952069;973.0839710884354;586.1009260986083;1045.547966567554;631.291616623429;1017.9718324829932;758.5913597720778;1009.0152658968332;835.3233033882093;952.9713839645451;870.3218639070492
D:/Falk/19_zebra_video/frames_ep1;21;758.1430191473935;640.549526522457;816.445023493231;503.38988138942426;1074.6099408411646;480.1953770964458;1289.553465136055;473.62909361561503;972.5796130952384;584.0834941258191;1045.547966567554;631.291616623429;1026.545918367347;755.0608538196968;1024.1797831563777;836.7018958663498;965.8112098222372;871.6058464928184
D:/Falk/19_zebra_video/frames_ep1;22;756.9379368336602;643.5622323067903;813.4196533680599;506.4152515145954;1075.618397549555;477.6742353254699;1292.075255102041;470.0985876632341;973.5883290816328;581.5617041598327;1042.1014853722031;626.4665429499375;1036.1287202380954;752.5390638537103;1035.208522981501;836.7018958663498;979.9350182656984;870.3218639070492
D:/Falk/19_zebra_video/frames_ep1;23;756.3353956767935;646.5749380911237;810.8985115970838;508.9363932855713;1077.1310826121403;477.17000697127474;1292.5796130952383;473.1247356224178;975.605761054422;582.5704201462273;1044.8586703284839;621.6414692764461;1044.1984481292516;750.5216318809213;1047.6158552847646;831.1875259537882;991.4908615376212;866.4699161497416
D:/Falk/19_zebra_video/frames_ep1;24;756.3353956767935;651.9978085029238;808.8815981803032;510.95330670235205;1075.618397549555;474.1446368461037;1293.588329081633;474.6378096020096;979.1362670068028;582.5704201462273;1048.994447762905;618.8842843201653;1050.7551020408164;749.5129158945267;1056.5767063926771;824.9838598021563;1003.6886961024286;867.1119074426263
D:/Falk/19_zebra_video/frames_ep1;25;757.5404779905268;658.6257612284572;807.3689131177177;511.9617634107424;1073.097255778579;474.1446368461037;1294.5970450680277;477.6639575611933;980.1449829931972;584.5878521190165;1048.994447762905;618.8842843201653;1055.7986819727892;748.5041999081321;1066.9161499787303;825.6731560412265;1019.096487131659;867.1119074426263
D:/Falk/19_zebra_video/frames_ep1;26;757.5404779905268;666.4587962677241;800.8139445131803;521.0378737862557;1069.567657299213;473.6404084919084;1291.0665391156465;482.2031794999688;977.6231930272112;589.127074057792;1046.9265590456944;621.6414692764461;1062.3553358843535;747.9998419149349;1078.6341860429238;827.0517485193669;1026.800382646274;867.7538987355108
D:/Falk/19_zebra_video/frames_ep1;27;756.9379368336602;671.2791255226575;798.2928027422042;523.0547872030364;1066.0380588198466;475.153093554494;1285.5186011904766;483.71625347956063;972.075255102041;594.1706539897648;1047.6158552847646;625.7772467108673;1069.920705782313;750.5216318809213;1091.0415183461876;829.8089334756478;1038.3562259181972;871.6058464928184
